Unit Cell,ID,Error,E1,E2,E3,Nu12,Nu13,Nu23,G12,G13,G23,Stiff volume,Total volume
Re-entrant,188,4.44E-06,19.86026628,0.179012126,157.0560896,-5.734882476,0.039633916,0.000608519,0.049576849,10.23938047,2.464119784,97.73615138,1250.000141
Re-entrant,189,1.52E-05,0.462194334,0.001512325,157.0192051,-17.33693613,0.000893432,3.49E-06,0.001069724,10.15042254,2.447824135,97.73615138,1250.000141
Re-entrant,190,1.74E-06,176.1455458,16.70775796,245.0385174,1.309909778,0.200349797,0.043976765,2.171297848,79.91285625,8.635903125,151.8256598,1250.00005
Re-entrant,191,1.22E-06,39.33872296,0.216087242,244.0589311,12.09720927,0.046505804,0.000420519,1.239541579,79.5734625,8.246508594,151.8256598,1250.00005
Re-entrant,192,1.21E-06,13.97443802,0.065462269,244.0211389,14.09227306,0.017148851,8.27E-05,1.203222892,79.56049375,8.231632031,151.8256598,1250.00005
Re-entrant,193,8.55E-06,101.6580515,13.80061399,206.313289,1.65116648,0.121318552,0.044658451,0.832060239,64.0304625,15.81703906,127.6419091,1250.000188
Re-entrant,194,8.46E-06,25.56418644,0.765344948,205.1990448,5.269416943,0.036545454,0.001281215,0.219639415,63.69933124,15.4436546,127.6419091,1250.000188
Re-entrant,195,8.63E-06,22.03566755,0.637800823,205.1551368,5.433404666,0.0322317,0.000931026,0.192272986,63.68668749,15.42939052,127.6419091,1250.000188
Re-entrant,196,7.12E-06,96.52287306,48.87168517,221.0698755,-0.412873546,0.170017328,0.101173636,0.536534306,51.76629373,23.72601874,136.5393321,1250.000102
Re-entrant,197,7.60E-06,34.86092967,13.41571343,219.5203506,-1.242547761,0.048041125,0.018599513,0.078770683,51.3772156,23.35605464,136.5393321,1250.000102
Re-entrant,198,7.12E-06,33.95693947,13.02477011,219.4754532,-1.254598479,0.046416588,0.017804252,0.058891631,51.3623281,23.34192182,136.5393321,1250.000102
Re-entrant,199,6.39E-06,101.6668977,13.80454016,206.3128398,1.650870337,0.12133656,0.044667206,0.832306531,64.030425,15.81706094,127.6419919,1250.000233
Re-entrant,200,3.17E-06,25.56837179,0.765474623,205.1987793,5.269314008,0.036542963,0.001283062,0.219994798,63.6993,15.44367655,127.6419919,1250.000233
Re-entrant,201,2.89E-06,22.03884169,0.637891583,205.1549386,5.433342579,0.032227835,0.000932738,0.192598492,63.68665,15.42941249,127.6419919,1250.000233
Re-entrant,202,3.61E-05,92.77963114,47.43500982,220.9683747,-0.443870306,0.166051684,0.09983585,0.55264573,51.74868244,23.70962724,136.5393321,1250.000051
Re-entrant,203,3.93E-05,34.49592817,13.25552093,219.5123351,-1.247549529,0.0475452,0.01838164,0.134209182,51.36226989,23.33963343,136.5393321,1250.000051
Re-entrant,204,3.93E-05,33.66493498,12.8925623,219.4675503,-1.258893254,0.046017296,0.017622964,0.117976031,51.34749176,23.32549905,136.5393321,1250.000051
Re-entrant,205,2.34E-05,126.0138201,23.09942735,315.2197774,0.237873706,0.133321056,0.042059853,0.748639886,42.81076308,15.06828501,195.5241704,1250.000134
Re-entrant,206,2.59E-05,38.5391879,0.759570333,314.2594921,-5.740464266,0.037645633,0.000866968,0.092068955,41.88730041,14.66307371,195.5241704,1250.000134
Re-entrant,207,2.60E-05,30.1241655,0.544890064,314.2194633,-6.333498307,0.028765175,0.000520877,0.059127852,41.85155352,14.64759073,195.5241704,1250.000134
Re-entrant,208,3.72E-05,96.49328621,48.83739847,221.0610186,-0.41346109,0.170003216,0.101139689,0.537222061,51.76278611,23.72124311,136.5393494,1250.000048
Re-entrant,209,3.46E-05,34.72630748,13.3544556,219.5131618,-1.244536557,0.047860334,0.018517218,0.079831817,51.37367669,23.35127591,136.5393494,1250.000048
Re-entrant,210,3.38E-05,33.82214658,12.96383062,219.4683986,-1.256592124,0.046232782,0.017720738,0.059977222,51.35878918,23.33714151,136.5393494,1250.000048
Re-entrant,211,1.80E-05,126.0181547,23.10121032,315.2237613,0.237765202,0.133326072,0.042061667,0.748321573,42.81331102,15.07120885,195.5241704,1250.000116
Re-entrant,212,1.96E-05,38.56191479,0.760374505,314.2636001,-5.738269694,0.037663947,0.000867278,0.092141914,41.88996089,14.66600879,195.5241704,1250.000116
Re-entrant,213,1.96E-05,30.15432709,0.545716774,314.2236056,-6.330717314,0.028789836,0.000521076,0.059219677,41.85422649,14.65052597,195.5241704,1250.000116
Re-entrant,214,9.96E-06,109.4674863,21.73929307,426.9636962,0.58806473,0.081961234,0.029112798,1.54104261,37.42448401,10.18338428,265.1029491,1250.000104
Re-entrant,215,7.30E-06,45.6239398,0.338463784,426.0938999,-8.398835689,0.033009363,0.000338933,0.166995685,35.32542774,9.743425671,265.1029491,1250.000104
Re-entrant,216,8.04E-06,23.4734985,0.127419891,426.059468,-11.78640655,0.0165429,9.09E-05,0.0458708,35.24316835,9.726614718,265.1029491,1250.000104
Re-entrant,217,1.46E-06,310.8999415,19.80468813,416.3323622,1.480891515,0.211537831,0.028847993,8.505112495,138.6600375,13.80822968,258.4547102,1250.000056
Re-entrant,218,1.57E-06,96.62640427,0.445124638,415.433069,12.54556824,0.068667239,0.000411465,7.557935576,138.3439124,13.38069687,258.4547102,1250.000056
Re-entrant,219,1.56E-06,67.45119275,0.276265596,415.3961376,14.04563408,0.048720225,0.000199032,7.521272086,138.3318249,13.36435937,258.4547102,1250.000056
Re-entrant,220,2.38E-06,186.7398803,17.98687506,343.6902173,1.824350067,0.142882016,0.031688532,1.768020299,108.93465,25.1795375,213.0810372,1250.000256
Re-entrant,221,3.20E-06,90.83707833,2.439775088,342.5137599,4.945953595,0.079100281,0.002236408,1.013410382,108.61865,24.78390625,213.0810372,1250.000256
Re-entrant,222,3.24E-06,87.54218386,2.297315811,342.4723003,5.05041749,0.076692145,0.00201103,0.982895724,108.6065875,24.7687875,213.0810372,1250.000256
Re-entrant,223,1.16E-05,156.1134757,101.4730238,354.7262226,-0.263908774,0.153782469,0.106706878,0.855275538,89.1716248,40.94772491,219.3249507,1250.000088
Re-entrant,224,1.52E-05,116.231785,70.55148132,352.55505,-0.54752238,0.099070521,0.060178942,0.314623397,88.80388104,40.56427803,219.3249507,1250.000088
Re-entrant,225,1.47E-05,115.7929791,70.24894783,352.5136556,-0.550440808,0.098541961,0.059782396,0.293021548,88.7898248,40.54962803,219.3249507,1250.000088
Re-entrant,226,1.80E-05,186.6576157,17.96896125,343.6891333,1.825740789,0.142784178,0.031672411,1.778187836,108.9364372,25.18247493,213.0811565,1250.000318
Re-entrant,227,1.62E-05,90.28028578,2.418155441,342.5139741,4.960704781,0.078605432,0.0022186,1.025142647,108.6204247,24.7869046,213.0811565,1250.000318
Re-entrant,228,1.61E-05,86.96279754,2.27567657,342.4725298,5.065835513,0.076178724,0.001993256,0.994654187,108.6083622,24.77178897,213.0811565,1250.000318
Re-entrant,229,4.82E-06,152.1283809,100.4434801,354.7142199,-0.276603726,0.150717991,0.106063375,1.081868839,89.17523122,40.95058123,219.3249507,1250.000054
Re-entrant,230,4.72E-06,115.9848943,70.36716057,352.5675473,-0.549310289,0.098856556,0.060019773,0.623557607,88.80954997,40.56709373,219.3249507,1250.000054
Re-entrant,231,4.75E-06,115.5864914,70.07776051,352.5259219,-0.552100929,0.098363891,0.059635777,0.605987978,88.79556872,40.55244061,219.3249507,1250.000054
Re-entrant,232,4.73E-05,213.2184039,33.12358124,488.6526276,-0.167868813,0.144970509,0.034370737,1.200406537,77.19080662,30.72405141,303.3392968,1250.000187
Re-entrant,233,5.32E-05,123.4420223,5.675378746,487.5378532,-2.83440185,0.076265624,0.00358447,0.367786004,76.36198103,30.27807615,303.3392968,1250.000187
Re-entrant,234,5.35E-05,120.6938613,5.426406033,487.4999081,-2.918094378,0.07427281,0.003339274,0.334798086,76.33004976,30.26102927,303.3392968,1250.000187
Re-entrant,235,3.01E-05,156.0621276,101.3990116,354.7313159,-0.264432321,0.153748196,0.106649929,0.855396133,89.17461726,40.94744932,219.324847,1249.999935
Re-entrant,236,2.98E-05,116.1263537,70.4498041,352.5611738,-0.548488191,0.098978969,0.060091741,0.31468263,88.80686723,40.56398368,219.324847,1249.999935
Re-entrant,237,3.01E-05,115.6854476,70.14608051,352.5195344,-0.551427088,0.098450112,0.059695515,0.293078597,88.79280472,40.54933055,219.324847,1249.999935
Re-entrant,238,4.10E-05,213.2468785,33.13299874,488.6594661,-0.167971943,0.144986973,0.034376572,1.199939245,77.20248452,30.73904945,303.3390232,1249.999649
Re-entrant,239,4.39E-05,123.5123318,5.683489387,487.5443633,-2.832196802,0.076308435,0.003589605,0.367875158,76.37397786,30.29313366,303.3390232,1249.999649
Re-entrant,240,4.39E-05,120.7674466,5.434506687,487.5064193,-2.9157534,0.074317884,0.003344411,0.334917031,76.34206535,30.27608991,303.3390232,1249.999649
Re-entrant,241,2.28E-05,200.2113138,29.30322839,649.3096979,0.305594758,0.098485825,0.023453332,2.677365411,69.48962405,22.45197313,403.4514522,1250.000103
Re-entrant,242,1.57E-05,116.2735346,1.78548275,648.4860354,-4.794478818,0.054144562,0.000892392,0.433707219,67.57640523,21.93698079,403.4514522,1250.000103
Re-entrant,243,2.01E-05,108.6031373,1.53195636,648.4527954,-5.290472295,0.050246057,0.000709107,0.298053832,67.50217398,21.9173011,403.4514522,1250.000103
Re-entrant,244,3.27E-05,78.11708018,239.2170038,508.9933739,-0.181933597,0.061257431,0.159762271,3.779758928,66.92731253,112.6675592,101.4048434,401.9028519
Re-entrant,245,3.41E-05,43.4726858,173.4042832,507.2192637,-0.275369798,0.025810673,0.102718677,3.270480482,66.47889405,112.3188762,101.4048434,401.9028519
Re-entrant,246,3.41E-05,43.15143813,172.6362358,507.1815169,-0.276167174,0.025524288,0.102115229,3.251141017,66.46172962,112.3055509,101.4048434,401.9028519
Re-entrant,247,3.34E-06,5.118734833,4.715983942,152.9763649,0.991894821,0.010027262,0.012685729,0.679279708,33.29396983,27.07764216,43.55124576,582.4825489
Re-entrant,248,4.27E-06,2.687632879,2.400634747,150.3581441,1.023670225,0.005359988,0.004806919,0.208009166,32.9480367,26.72645305,43.55124576,582.4825489
Re-entrant,249,4.02E-06,2.596752677,2.318729328,150.3112701,1.024912001,0.005187593,0.004623226,0.189722855,32.93482211,26.71304063,43.55124576,582.4825489
Re-entrant,250,1.32E-05,24.06331692,134.8535749,198.8544538,-0.00690809,0.069018402,0.231117534,0.596416585,16.94034267,49.88471659,25.17554659,256.6577132
Re-entrant,251,1.31E-05,0.977686336,37.30425671,197.708231,-0.134867386,0.001711019,0.057828969,0.172136737,16.51862413,49.5444386,25.17554659,256.6577132
Re-entrant,252,1.27E-05,0.726998994,29.69432539,197.6647261,-0.136064799,0.001102015,0.045059853,0.153787865,16.50246653,49.53143718,25.17554659,256.6577132
Re-entrant,253,1.80E-05,40.74003516,9.766175116,105.3279319,1.418714258,0.082667104,0.066984287,0.541893688,31.16030875,9.735824966,58.37342115,1126.23253
Re-entrant,254,7.11E-06,4.45485601,0.243145696,104.1827088,4.140175362,0.011621212,0.000996468,0.051827564,30.81927606,9.376975622,58.37342115,1126.23253
Re-entrant,255,6.57E-06,2.532307695,0.13313591,104.1387277,4.280505848,0.007295615,0.000383399,0.028900462,30.80624863,9.363266543,58.37342115,1126.23253
Re-entrant,256,3.38E-05,134.848707,124.9976654,359.7179552,-0.165994463,0.132458384,0.124172017,1.226286442,88.29050364,45.97699504,196.3849249,1103.928452
Re-entrant,257,3.73E-05,105.2895237,97.09455921,357.4739124,-0.355432973,0.088504398,0.081624482,0.746372246,87.92821083,45.59800404,196.3849249,1103.928452
Re-entrant,258,3.72E-05,104.9711133,96.82165325,357.4323861,-0.357232217,0.088105059,0.08126493,0.727446638,87.91436114,45.5835245,196.3849249,1103.928452
Re-entrant,259,2.53E-06,125.9655723,34.75387999,340.4052762,-0.395875973,0.136353688,0.052115577,0.861940944,48.26365237,32.9021703,142.4297501,843.1513213
Re-entrant,260,4.60E-06,36.5279741,4.629829756,339.2942627,-2.314167467,0.032689786,0.004247715,0.254086231,47.67270523,32.50908106,142.4297501,843.1513213
Re-entrant,261,4.68E-06,34.65250547,4.340857529,339.2528381,-2.35514503,0.030649066,0.003841038,0.231509546,47.65000856,32.49405884,142.4297501,843.1513213
Re-entrant,262,4.49E-05,69.72492513,218.8252982,397.1448922,0.092649859,0.067378538,0.174561615,2.052335102,74.71359534,79.61773681,108.8856226,554.330567
Re-entrant,263,4.62E-05,47.92415433,210.4069241,394.8990935,0.024503889,0.036503131,0.159919352,1.471933623,74.33525326,79.26539033,108.8856226,554.330567
Re-entrant,264,4.61E-05,47.69996328,210.3072935,394.8585358,0.023981697,0.036241389,0.159785054,1.449087838,74.32079325,79.25193096,108.8856226,554.330567
Re-entrant,265,1.63E-05,99.55045802,68.09073465,314.1674553,-0.467248723,0.124638216,0.092104308,0.798528119,57.08667266,43.80837107,123.7355789,795.4217801
Re-entrant,266,1.59E-05,39.6918163,24.28573564,312.5883947,-0.979454713,0.038341215,0.023508817,0.294086534,56.65212043,43.43589773,123.7355789,795.4217801
Re-entrant,267,1.54E-05,38.98568179,23.82633816,312.5458766,-0.985431084,0.037420157,0.022869458,0.273365818,56.63548225,43.4216659,123.7355789,795.4217801
Re-entrant,268,2.93E-05,155.9491131,31.21109078,322.0657111,-0.329648549,0.169829321,0.050897401,0.699856907,58.74166582,25.6944356,194.1496192,1215.475692
Re-entrant,269,3.17E-05,61.00042777,4.301128845,320.9006651,-2.850057976,0.05750136,0.004170412,0.155024686,58.18304963,25.29852581,194.1496192,1215.475692
Re-entrant,270,3.17E-05,58.46361889,4.049422056,320.8587281,-2.918724683,0.054664342,0.003786647,0.133158012,58.16158812,25.28339702,194.1496192,1215.475692
Re-entrant,271,5.42E-05,132.3533055,75.30684856,445.4146375,-0.510426395,0.110779982,0.069662233,1.387738086,67.52927988,63.00105412,149.765865,677.8585015
Re-entrant,272,5.75E-05,66.05269794,32.12694269,443.8424572,-1.021068622,0.044822403,0.02184638,0.799616697,67.01563893,62.611742,149.765865,677.8585015
Re-entrant,273,5.76E-05,65.30000549,31.70839201,443.8031846,-1.026843404,0.044139818,0.021432773,0.776891883,66.99594224,62.59685711,149.765865,677.8585015
Re-entrant,274,7.21E-06,35.6983457,44.11310696,102.1086784,-0.092118762,0.167897062,0.192408055,0.41091288,18.4645365,15.15642587,37.54683483,748.3364766
Re-entrant,275,4.85E-06,1.650105379,2.794222643,100.8861018,-0.729693931,0.00557735,0.009175108,0.026475174,18.06669317,14.80305615,37.54683483,748.3364766
Re-entrant,276,4.07E-06,1.084590085,1.851943633,100.8409334,-0.739759767,0.003213921,0.005492969,0.008796963,18.05145886,14.7895587,37.54683483,748.3364766
Re-entrant,277,2.44E-06,48.59379385,106.5480214,251.555895,0.185352923,0.078475732,0.139836138,0.762828783,57.58841772,37.75557722,107.2194525,864.4001395
Re-entrant,278,3.12E-06,29.89281538,99.47259773,249.2933226,0.065016836,0.036117573,0.119814218,0.251551575,57.23048792,37.39406835,107.2194525,864.4001395
Re-entrant,279,4.06E-06,29.6640685,99.38032995,249.2490969,0.064044054,0.035703637,0.11961452,0.22988369,57.21680881,37.38026045,107.2194525,864.4001395
Re-entrant,280,7.90E-05,45.4175749,118.8389243,509.6649428,0.465328038,0.033550155,0.065978907,14.89329792,89.81060488,129.1369228,87.62855493,347.4323447
Re-entrant,281,8.41E-05,37.63917529,112.7232129,507.3391169,0.436208198,0.022299458,0.066625916,14.35229055,89.44337392,128.8115671,87.62855493,347.4323447
Re-entrant,282,8.41E-05,37.53699245,112.571475,507.3012749,0.436060558,0.022198161,0.066570689,14.33161133,89.42934241,128.7991321,87.62855493,347.4323447
Re-entrant,283,1.64E-05,52.35121173,17.58521229,183.2019823,0.572608047,0.097919275,0.057174574,0.712535717,16.6120507,7.797236631,84.11789988,927.1620195
Re-entrant,284,1.96E-05,10.33823378,0.238166792,182.2089384,-5.709605477,0.018492365,0.000640701,0.043785395,15.54600877,7.418588816,84.11789988,927.1620195
Re-entrant,285,1.91E-05,1.666009783,0.031775481,182.1716428,-7.093479672,0.002746212,5.27E-05,0.006727346,15.504358,7.404072675,84.11789988,927.1620195
Re-entrant,286,1.22E-05,128.48337,15.24575033,318.2026334,1.951988019,0.097782556,0.03045619,3.416926867,95.3687965,28.01233677,138.8550292,880.0465904
Re-entrant,287,1.26E-05,40.93856298,1.697921875,317.044413,4.439322059,0.038303037,0.001708508,2.732228686,95.04212688,27.62562504,138.8550292,880.0465904
Re-entrant,288,1.29E-05,38.47909406,1.569146579,317.0024411,4.506777194,0.036418039,0.001484309,2.706219551,95.02965417,27.61084643,138.8550292,880.0465904
Re-entrant,289,5.81E-05,99.08155357,108.7045467,543.4022289,-0.420382703,0.071789771,0.077534618,2.397844417,56.17556784,95.74898427,113.6921232,421.3363385
Re-entrant,290,6.08E-05,42.10492213,47.52051388,541.9848796,-0.713109887,0.023430174,0.026434358,1.751219135,55.60175174,95.3682294,113.6921232,421.3363385
Re-entrant,291,6.08E-05,41.52842562,46.88765008,541.9480761,-0.71601574,0.022988298,0.025954957,1.727717753,55.57972361,95.3536645,113.6921232,421.3363385
Re-entrant,292,4.78E-06,76.83828323,19.01354783,294.2508529,1.529366755,0.064238268,0.033323155,1.349441357,84.57490839,34.68001574,152.6714949,1049.736048
Re-entrant,293,5.46E-06,58.92095036,9.788166052,292.2417738,1.987482407,0.060345304,0.010137498,0.809143899,84.25063782,34.30687125,152.6714949,1049.736048
Re-entrant,294,5.39E-06,58.56015892,9.683092927,292.1986385,1.994983125,0.060125797,0.00994076,0.787691388,84.23824631,34.29261172,152.6714949,1049.736048
Re-entrant,295,9.30E-06,17.20001815,12.44898996,269.4619825,1.073897316,0.016837996,0.019175992,1.999716287,60.83404852,48.91964211,72.66903936,547.4435711
Re-entrant,296,7.61E-06,14.40656818,9.671720022,266.8320761,1.119905044,0.016176763,0.010910407,1.459880848,60.4921825,48.56622025,72.66903936,547.4435711
Re-entrant,297,7.54E-06,14.30865873,9.598302137,266.788252,1.120928439,0.016089282,0.010793861,1.438932661,60.47912464,48.55272,72.66903936,547.4435711
Re-entrant,298,9.49E-06,53.05556422,33.8301017,124.5873083,-0.214290514,0.184933834,0.137093562,0.432967742,22.27637001,15.62351113,52.6897703,857.6624999
Re-entrant,299,1.08E-05,3.622677537,1.598251231,123.4987794,-1.432065589,0.009593876,0.00441556,0.034551191,21.85596404,15.26589583,52.6897703,857.6624999
Re-entrant,300,5.31E-06,2.677361379,1.17426326,123.454224,-1.455627943,0.006511847,0.002857363,0.018054143,21.83985684,15.25223478,52.6897703,857.6624999
Re-entrant,301,3.38E-05,99.9468575,15.03609373,318.1778931,1.904853943,0.072604167,0.029108841,2.87635057,92.58975162,33.80250463,134.6807534,854.2726911
Re-entrant,302,3.45E-05,43.8502434,3.17838857,316.8058066,3.302909743,0.04122713,0.003105991,2.251569667,92.26426449,33.42214167,134.6807534,854.2726911
Re-entrant,303,3.44E-05,42.64171622,3.060451553,316.763499,3.33112551,0.040382852,0.0028992,2.227702589,92.25183616,33.40760536,134.6807534,854.2726911
Re-entrant,304,5.32E-06,36.31875786,49.72207989,121.0680062,-0.036282067,0.141574289,0.173709036,0.42717727,28.81770303,14.42154274,68.31064992,1147.446766
Re-entrant,305,1.97E-06,5.740616217,12.52759202,119.6677514,-0.537903388,0.014901336,0.032124249,0.03490176,28.45055455,14.06395442,68.31064992,1147.446766
Re-entrant,306,1.97E-06,5.27347984,11.65225412,119.6209108,-0.544725975,0.013226033,0.02922388,0.016212514,28.43651856,14.05029552,68.31064992,1147.446766
Re-entrant,307,2.63E-06,55.57497765,46.90596054,149.0033547,-0.244775898,0.162424008,0.144060947,0.451178126,33.76281229,17.56220171,81.84270292,1114.137818
Re-entrant,308,2.54E-06,9.48882823,7.74686271,147.6418621,-0.959944414,0.019810456,0.016223743,0.042904135,33.38198947,17.20182104,81.84270292,1114.137818
Re-entrant,309,2.47E-06,8.787320934,7.177265371,147.5957188,-0.970479907,0.017864509,0.014591726,0.023677124,33.36742523,17.18805619,81.84270292,1114.137818
Re-entrant,310,9.74E-06,46.3175505,13.01229127,206.1873789,1.496661128,0.048947296,0.037301293,0.694394099,59.27130426,22.87876805,118.8568439,1168.855966
Re-entrant,311,8.59E-06,27.11626473,4.578005276,204.3455026,2.12393725,0.039581024,0.006846713,0.160495718,58.93988376,22.51287541,118.8568439,1168.855966
Re-entrant,312,8.59E-06,27.11626473,4.578005276,204.3455026,2.12393725,0.039581024,0.006846713,0.160495718,58.93988376,22.51287541,118.8568439,1168.855966
Re-entrant,313,3.92E-08,39.33137389,70.42476687,297.9691912,0.504039322,0.050112285,0.071612296,1.417271515,66.38361769,52.03023028,101.0342416,687.4317203
Re-entrant,314,1.01E-06,32.40260017,67.45096138,295.4176415,0.44811844,0.032976307,0.068498388,0.933537514,66.03412271,51.67342207,101.0342416,687.4317203
Re-entrant,315,1.04E-06,32.28771944,67.34300365,295.3745473,0.447852405,0.03279359,0.068397651,0.91450819,66.02076911,51.65979003,101.0342416,687.4317203
Re-entrant,316,1.05E-05,53.96803911,158.86649,329.5756586,-0.149963252,0.071835611,0.171223152,1.169410087,51.06666295,65.23790912,81.92105458,502.4189853
Re-entrant,317,1.06E-05,20.62796307,95.1121938,327.8550892,-0.287618959,0.019030244,0.087305004,0.656881211,50.6566078,64.88521704,81.92105458,502.4189853
Re-entrant,318,1.07E-05,20.29183737,94.1457425,327.8129492,-0.288864092,0.018570303,0.08615784,0.636029883,50.64092197,64.87174705,81.92105458,502.4189853
Re-entrant,319,4.48E-05,85.35550267,54.34367554,229.7766029,-0.42183353,0.1498465,0.106097337,0.584771173,51.51959288,26.97595929,125.9132057,1108.426596
Re-entrant,320,4.67E-05,31.91568846,17.05982775,228.2772349,-1.051754945,0.042297881,0.022691107,0.16283858,51.13142288,26.60720918,125.9132057,1108.426596
Re-entrant,321,4.66E-05,31.21613453,16.65469585,228.2326837,-1.059847409,0.041033536,0.021892824,0.146235883,51.11657561,26.59311966,125.9132057,1108.426596
Re-entrant,322,5.52E-06,101.3629146,35.05167169,336.2514056,-0.32397056,0.115093939,0.053053619,0.885012271,37.00534572,34.63635821,109.0421908,653.1485803
Re-entrant,323,8.87E-06,19.05714185,3.228703877,335.215423,-2.143820424,0.017429275,0.003052277,0.202518514,36.36495614,34.24670715,109.0421908,653.1485803
Re-entrant,324,8.24E-06,17.34167303,2.906060602,335.1741316,-2.182425732,0.015525642,0.002602785,0.176555122,36.34034279,34.23181235,109.0421908,653.1485803
Re-entrant,325,1.33E-05,46.93323532,10.25876808,122.8433586,1.490271128,0.08193944,0.059832469,0.548380244,36.74510691,11.21185861,72.85650411,1203.387062
Re-entrant,326,8.97E-06,6.190429008,0.338951806,121.6946065,4.108041754,0.014236995,0.001089628,0.069224507,36.40676818,10.85098781,72.85650411,1203.387062
Re-entrant,327,1.17E-05,4.294391946,0.227778704,121.6499538,4.225941205,0.010589656,0.000561877,0.05008849,36.39384567,10.83720005,72.85650411,1203.387062
Re-entrant,328,8.29E-06,101.6578221,13.84558989,176.4527884,1.448332554,0.148714096,0.053013683,1.356206526,54.77277017,10.0887019,86.30420127,988.698633
Re-entrant,329,8.60E-06,13.00762595,0.205534967,175.4192676,7.554678642,0.02076739,0.000549422,0.544160068,54.42773798,9.715772309,86.30420127,988.698633
Re-entrant,330,8.65E-06,4.953076964,0.072581261,175.3789759,8.104858251,0.008490594,0.000121935,0.512848243,54.41455378,9.701524236,86.30420127,988.698633
Re-entrant,331,4.64E-05,81.33387884,82.10400024,309.3626388,-0.397358539,0.107755858,0.108568101,0.86781351,53.5078802,47.96355788,106.4741958,695.2276488
Re-entrant,332,4.88E-05,30.85562951,31.79652186,307.7790777,-0.756751099,0.030301162,0.031221285,0.375717515,53.08392395,47.59693446,106.4741958,695.2276488
Re-entrant,333,4.89E-05,30.30126519,31.23818495,307.7364687,-0.76060001,0.029540576,0.030453971,0.355444913,53.06769725,47.5829271,106.4741958,695.2276488
Re-entrant,334,2.52E-05,78.18411906,62.35195405,256.6032363,-0.420244471,0.126347929,0.106114712,0.646341886,46.41105768,36.36439833,99.0931021,780.497514
Re-entrant,335,2.48E-05,22.48867251,16.7578978,255.1490822,-0.955336207,0.026744138,0.019968613,0.175685753,45.9890462,35.99846337,99.0931021,780.497514
Re-entrant,336,2.47E-05,21.80734237,16.2402344,255.1052462,-0.961789953,0.02564492,0.019097937,0.15567035,45.97289064,35.9844824,99.0931021,780.497514
Re-entrant,337,8.86E-06,97.92323058,98.46539215,336.7801495,-0.352933917,0.112772945,0.113285271,1.065981729,66.65755492,49.87500893,134.6224786,807.7738062
Re-entrant,338,1.05E-05,53.61390145,54.62014957,334.9430917,-0.635946046,0.048212199,0.049115315,0.575692099,66.25678618,49.50417391,134.6224786,807.7738062
Re-entrant,339,1.05E-05,53.1445375,54.15967342,334.9010426,-0.638819023,0.04760788,0.048517734,0.555836441,66.24145662,49.49000496,134.6224786,807.7738062
Re-entrant,340,1.58E-05,90.00719687,43.10389277,277.303248,-0.478606941,0.130872347,0.075428179,0.698471765,40.59163139,35.24646864,98.02206333,713.1547411
Re-entrant,341,1.53E-05,18.70150549,6.225049495,276.1442814,-1.524828595,0.020680185,0.006980293,0.212994611,40.10315478,34.87334652,98.02206333,713.1547411
Re-entrant,342,1.53E-05,17.64297023,5.845422347,276.1012542,-1.540533358,0.019170773,0.006351795,0.194820626,40.08442746,34.85908876,98.02206333,713.1547411
Re-entrant,343,9.44E-05,72.85191643,390.2099004,626.305466,-0.087135554,0.046358443,0.200437721,8.067795594,69.62432882,162.7352652,92.96660037,299.1938041
Re-entrant,344,9.86E-05,41.1972093,329.3119953,624.6152038,-0.140529781,0.019858079,0.158290569,7.522700025,69.14650176,162.3819982,92.96660037,299.1938041
Re-entrant,345,9.60E-05,39.93738435,328.4878311,624.580229,-0.137022384,0.019182845,0.157779981,7.49921712,69.12819132,162.0065372,92.96660037,299.1938041
Re-entrant,346,3.20E-06,93.31575771,290.329773,607.0970558,-0.176930144,0.058804377,0.159026422,5.256233376,73.20420164,141.0579837,108.6334999,360.7135574
Re-entrant,347,3.23E-06,55.05313135,221.0206455,605.3359538,-0.259682416,0.027365173,0.10966298,4.640310386,72.70745942,140.7132351,108.6334999,360.7135574
Re-entrant,348,3.22E-06,54.69809371,220.2209614,605.3006328,-0.260388671,0.027109754,0.109146455,4.61673109,72.6884108,140.7000559,108.6334999,360.7135574
Re-entrant,349,5.78E-06,19.14921155,11.0136173,193.4038971,1.160981854,0.023147745,0.028162709,0.695786037,49.92348473,26.66095916,86.5172062,910.4884314
Re-entrant,350,7.54E-06,14.28739125,6.823723714,190.9791005,1.297019532,0.022380353,0.010794653,0.222575846,49.58459553,26.30133074,86.5172062,910.4884314
Re-entrant,351,8.16E-06,14.13439346,6.736175908,190.9334152,1.299835819,0.022211123,0.01058175,0.203022643,49.57164747,26.28759112,86.5172062,910.4884314
Re-entrant,352,3.87E-05,185.4521232,30.15205907,478.3653561,-0.064782079,0.129437401,0.033038915,1.343228183,65.48291244,28.01450887,269.5005615,1134.232364
Re-entrant,353,4.20E-05,90.72171557,3.422249014,477.3619301,-3.477333289,0.057380677,0.002244251,0.351352782,64.5544413,27.57072527,269.5005615,1134.232364
Re-entrant,354,4.24E-05,86.93428747,3.177160253,477.3238856,-3.617545464,0.054636291,0.001996246,0.30910905,64.51865159,27.55376203,269.5005615,1134.232364
Re-entrant,355,3.70E-05,28.25661405,81.01170587,155.5560692,-0.084915948,0.098459426,0.202351159,0.476863028,13.72749819,33.7069053,23.83143092,310.5881318
Re-entrant,356,3.66E-05,0.764239292,5.730115885,154.4635204,-0.349362142,0.001828464,0.012050632,0.065001351,13.29171328,33.35933486,23.83143092,310.5881318
